actual_cost,date,items,quantity,row_id,row_name
1051.16,2021-10-01,16,476.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
4891.9,2021-10-01,71,2380.0,D2P2L,NHS BLACK COUNTRY
3959.89,2021-10-01,55,1813.0,D4U1Y,NHS FRIMLEY
5354.51,2021-10-01,87,2576.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8351.59,2021-10-01,121,3991.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
176.47,2021-10-01,3,89.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
4618.43,2021-10-01,61,2219.0,W2U3Z,NHS NORTH WEST LONDON
1021.01,2021-10-01,15,497.0,X2C4Y,NHS KIRKLEES
6256.46,2021-11-01,98,2888.0,00L,NHS NORTHUMBERLAND
566.36,2021-11-01,12,273.0,00N,NHS SOUTH TYNESIDE
725.16,2021-11-01,11,336.0,00P,NHS SUNDERLAND
728.73,2021-11-01,14,336.0,00Q,NHS BLACKBURN WITH DARWEN
1035.96,2021-11-01,14,514.0,00R,NHS BLACKPOOL
235.78,2021-11-01,3,104.0,00T,NHS BOLTON
1103.16,2021-11-01,17,476.0,00V,NHS BURY
180.25,2021-11-01,3,84.0,00X,NHS CHORLEY AND SOUTH RIBBLE
1815.61,2021-11-01,17,786.0,00Y,NHS OLDHAM
2960.02,2021-11-01,50,1428.0,01A,NHS EAST LANCASHIRE
348.93,2021-11-01,4,172.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
626.68,2021-11-01,12,294.0,01E,NHS GREATER PRESTON
992.66,2021-11-01,15,476.0,01G,NHS SALFORD
305.64,2021-11-01,5,140.0,01H,NHS NORTH CUMBRIA
2249.22,2021-11-01,27,1100.0,01K,NHS MORECAMBE BAY
61.13,2021-11-01,1,28.0,01T,NHS SOUTH SEFTON
746.84,2021-11-01,12,336.0,01W,NHS STOCKPORT
1054.61,2021-11-01,10,532.0,01X,NHS ST HELENS
717.41,2021-11-01,10,352.0,01Y,NHS TAMESIDE AND GLOSSOP
1626.17,2021-11-01,29,756.0,02A,NHS TRAFFORD
1878.25,2021-11-01,23,856.0,02E,NHS WARRINGTON
384.02,2021-11-01,7,196.0,02G,NHS WEST LANCASHIRE
2867.34,2021-11-01,42,1414.0,02H,NHS WIGAN BOROUGH
1135.77,2021-11-01,18,504.0,02M,NHS FYLDE AND WYRE
1511.38,2021-11-01,20,672.0,02P,NHS BARNSLEY
371.21,2021-11-01,6,168.0,02Q,NHS BASSETLAW
564.16,2021-11-01,10,259.0,02T,NHS CALDERDALE
826.8,2021-11-01,14,392.0,02X,NHS DONCASTER
2752.59,2021-11-01,41,1330.0,02Y,NHS EAST RIDING OF YORKSHIRE
774.44,2021-11-01,14,364.0,03F,NHS HULL
109.19,2021-11-01,2,56.0,03H,NHS NORTH EAST LINCOLNSHIRE
122.23,2021-11-01,2,56.0,03K,NHS NORTH LINCOLNSHIRE
175.53,2021-11-01,2,84.0,03L,NHS ROTHERHAM
4481.69,2021-11-01,67,2044.0,03N,NHS SHEFFIELD
1358.3,2021-11-01,17,644.0,03Q,NHS VALE OF YORK
2370.98,2021-11-01,36,1124.0,03R,NHS WAKEFIELD
4069.21,2021-11-01,72,1935.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3643.86,2021-11-01,54,1762.0,04C,NHS LEICESTER CITY
6550.22,2021-11-01,104,3220.0,04V,NHS WEST LEICESTERSHIRE
392.78,2021-11-01,8,196.0,04Y,NHS CANNOCK CHASE
71.04,2021-11-01,1,28.0,05D,NHS EAST STAFFORDSHIRE
52.25,2021-11-01,1,28.0,05G,NHS NORTH STAFFORDSHIRE
177.9,2021-11-01,3,84.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
115.73,2021-11-01,2,56.0,05V,NHS STAFFORD AND SURROUNDS
61.13,2021-11-01,1,28.0,05W,NHS STOKE ON TRENT
2443.83,2021-11-01,45,1200.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
1882.9,2021-11-01,26,886.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
1056.34,2021-11-01,14,532.0,06L,NHS IPSWICH AND EAST SUFFOLK
227.76,2021-11-01,2,112.0,06N,NHS HERTS VALLEYS
1380.78,2021-11-01,22,672.0,06Q,NHS MID ESSEX
1692.56,2021-11-01,29,805.0,06T,NHS NORTH EAST ESSEX
1572.58,2021-11-01,25,784.0,07G,NHS THURROCK
3957.22,2021-11-01,57,1996.0,07H,NHS WEST ESSEX
940.1,2021-11-01,14,448.0,07K,NHS WEST SUFFOLK
1151.31,2021-11-01,16,588.0,09D,NHS BRIGHTON AND HOVE
1507.72,2021-11-01,22,756.0,10Q,NHS OXFORDSHIRE
588.24,2021-11-01,7,280.0,10R,NHS PORTSMOUTH
6640.08,2021-11-01,99,3192.0,11J,NHS DORSET
366.98,2021-11-01,12,168.0,11M,NHS GLOUCESTERSHIRE
3124.84,2021-11-01,49,1426.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
123.3,2021-11-01,2,56.0,11X,NHS SOMERSET
1451.09,2021-11-01,21,700.0,12F,NHS WIRRAL
1064.76,2021-11-01,17,504.0,13T,NHS NEWCASTLE GATESHEAD
1564.27,2021-11-01,26,728.0,14L,NHS MANCHESTER
991.3,2021-11-01,14,476.0,14Y,NHS BUCKINGHAMSHIRE
552.84,2021-11-01,10,245.0,15A,NHS BERKSHIRE WEST
61.13,2021-11-01,1,28.0,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
193.29,2021-11-01,2,84.0,15E,NHS BIRMINGHAM AND SOLIHULL
1784.17,2021-11-01,23,854.0,15F,NHS LEEDS
16895.48,2021-11-01,261,7811.0,15M,NHS DERBY AND DERBYSHIRE
1309.74,2021-11-01,21,616.0,15N,NHS DEVON
707.18,2021-11-01,13,322.0,16C,NHS TEES VALLEY
3360.1,2021-11-01,54,1568.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
926.2,2021-11-01,17,420.0,26A,NHS NORFOLK AND WAVENEY
1382.39,2021-11-01,23,672.0,27D,NHS CHESHIRE
2691.14,2021-11-01,41,1260.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
9786.03,2021-11-01,144,4778.0,36L,NHS SOUTH WEST LONDON
1361.44,2021-11-01,23,616.0,42D,NHS NORTH YORKSHIRE
335.6,2021-11-01,6,170.0,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1713.85,2021-11-01,25,784.0,70F,NHS WEST SUSSEX
10041.87,2021-11-01,150,4743.0,71E,NHS LINCOLNSHIRE
4230.3,2021-11-01,65,1986.0,72Q,NHS SOUTH EAST LONDON
1007.97,2021-11-01,19,490.0,78H,NHS NORTHAMPTONSHIRE
1618.29,2021-11-01,26,784.0,84H,NHS COUNTY DURHAM
25515.67,2021-11-01,397,12133.0,91Q,NHS KENT AND MEDWAY
12789.13,2021-11-01,185,6055.0,92A,NHS SURREY HEARTLANDS
2171.72,2021-11-01,24,1060.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
2975.9,2021-11-01,53,1411.0,93C,NHS NORTH CENTRAL LONDON
2982.28,2021-11-01,47,1402.0,97R,NHS EAST SUSSEX
300.15,2021-11-01,5,140.0,99A,NHS LIVERPOOL
1524.86,2021-11-01,22,715.0,99C,NHS NORTH TYNESIDE
1883.88,2021-11-01,29,924.0,99E,NHS BASILDON AND BRENTWOOD
2008.23,2021-11-01,27,1008.0,99F,NHS CASTLE POINT AND ROCHFORD
1448.47,2021-11-01,22,728.0,99G,NHS SOUTHEND
6017.9,2021-11-01,105,2814.0,A3A8R,NHS NORTH EAST LONDON
1787.72,2021-11-01,23,840.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
6322.63,2021-11-01,88,3110.0,D2P2L,NHS BLACK COUNTRY
4147.03,2021-11-01,67,1945.0,D4U1Y,NHS FRIMLEY
5422.52,2021-11-01,78,2464.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8166.48,2021-11-01,121,3914.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
479.04,2021-11-01,5,252.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
7170.45,2021-11-01,94,3402.0,W2U3Z,NHS NORTH WEST LONDON
1258.57,2021-11-01,19,588.0,X2C4Y,NHS KIRKLEES
7431.07,2021-12-01,117,3360.0,00L,NHS NORTHUMBERLAND
632.38,2021-12-01,11,308.0,00N,NHS SOUTH TYNESIDE
760.97,2021-12-01,11,364.0,00P,NHS SUNDERLAND
603.53,2021-12-01,12,280.0,00Q,NHS BLACKBURN WITH DARWEN
1015.24,2021-12-01,14,494.0,00R,NHS BLACKPOOL
422.88,2021-12-01,6,188.0,00T,NHS BOLTON
1219.4,2021-12-01,20,562.0,00V,NHS BURY
302.73,2021-12-01,5,140.0,00X,NHS CHORLEY AND SOUTH RIBBLE
1765.85,2021-12-01,19,782.0,00Y,NHS OLDHAM
2767.46,2021-12-01,47,1344.0,01A,NHS EAST LANCASHIRE
470.2,2021-12-01,5,232.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
712.54,2021-12-01,14,336.0,01E,NHS GREATER PRESTON
738.5,2021-12-01,15,348.0,01G,NHS SALFORD
650.63,2021-12-01,11,309.0,01H,NHS NORTH CUMBRIA
142.21,2021-12-01,2,56.0,01J,NHS KNOWSLEY
2250.78,2021-12-01,29,1076.0,01K,NHS MORECAMBE BAY
122.34,2021-12-01,2,56.0,01T,NHS SOUTH SEFTON
747.39,2021-12-01,12,336.0,01W,NHS STOCKPORT
678.13,2021-12-01,8,320.0,01X,NHS ST HELENS
296.19,2021-12-01,5,140.0,01Y,NHS TAMESIDE AND GLOSSOP
1720.83,2021-12-01,32,791.0,02A,NHS TRAFFORD
1913.37,2021-12-01,23,895.0,02E,NHS WARRINGTON
562.33,2021-12-01,10,280.0,02G,NHS WEST LANCASHIRE
2576.81,2021-12-01,41,1253.0,02H,NHS WIGAN BOROUGH
1267.58,2021-12-01,20,560.0,02M,NHS FYLDE AND WYRE
1330.83,2021-12-01,18,616.0,02P,NHS BARNSLEY
646.49,2021-12-01,11,308.0,02Q,NHS BASSETLAW
363.89,2021-12-01,6,168.0,02T,NHS CALDERDALE
659.31,2021-12-01,11,308.0,02X,NHS DONCASTER
3611.43,2021-12-01,53,1722.0,02Y,NHS EAST RIDING OF YORKSHIRE
701.54,2021-12-01,13,336.0,03F,NHS HULL
54.64,2021-12-01,1,28.0,03H,NHS NORTH EAST LINCOLNSHIRE
61.16,2021-12-01,1,28.0,03K,NHS NORTH LINCOLNSHIRE
175.66,2021-12-01,2,84.0,03L,NHS ROTHERHAM
5322.86,2021-12-01,79,2464.0,03N,NHS SHEFFIELD
901.61,2021-12-01,13,448.0,03Q,NHS VALE OF YORK
2747.39,2021-12-01,44,1320.0,03R,NHS WAKEFIELD
6001.89,2021-12-01,97,2876.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3930.71,2021-12-01,55,1828.0,04C,NHS LEICESTER CITY
7773.37,2021-12-01,115,3779.0,04V,NHS WEST LEICESTERSHIRE
175.07,2021-12-01,6,84.0,04Y,NHS CANNOCK CHASE
71.09,2021-12-01,1,28.0,05D,NHS EAST STAFFORDSHIRE
52.29,2021-12-01,1,28.0,05G,NHS NORTH STAFFORDSHIRE
401.27,2021-12-01,7,182.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
170.45,2021-12-01,3,84.0,05V,NHS STAFFORD AND SURROUNDS
61.17,2021-12-01,1,28.0,05W,NHS STOKE ON TRENT
2415.74,2021-12-01,43,1155.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2099.81,2021-12-01,30,982.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
1785.46,2021-12-01,22,901.0,06L,NHS IPSWICH AND EAST SUFFOLK
341.42,2021-12-01,6,168.0,06N,NHS HERTS VALLEYS
1784.69,2021-12-01,27,868.0,06Q,NHS MID ESSEX
1728.62,2021-12-01,31,833.0,06T,NHS NORTH EAST ESSEX
1707.32,2021-12-01,26,840.0,07G,NHS THURROCK
4668.15,2021-12-01,67,2370.0,07H,NHS WEST ESSEX
898.99,2021-12-01,13,420.0,07K,NHS WEST SUFFOLK
1015.5,2021-12-01,16,504.0,09D,NHS BRIGHTON AND HOVE
1878.54,2021-12-01,28,924.0,10Q,NHS OXFORDSHIRE
232.67,2021-12-01,4,112.0,10R,NHS PORTSMOUTH
10160.24,2021-12-01,139,4907.0,11J,NHS DORSET
400.32,2021-12-01,13,182.0,11M,NHS GLOUCESTERSHIRE
3035.84,2021-12-01,47,1388.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
71.1,2021-12-01,1,28.0,11X,NHS SOMERSET
1150.76,2021-12-01,18,560.0,12F,NHS WIRRAL
882.65,2021-12-01,14,406.0,13T,NHS NEWCASTLE GATESHEAD
2115.58,2021-12-01,35,963.0,14L,NHS MANCHESTER
1898.07,2021-12-01,24,924.0,14Y,NHS BUCKINGHAMSHIRE
1105.29,2021-12-01,10,558.0,15A,NHS BERKSHIRE WEST
178.03,2021-12-01,3,84.0,15E,NHS BIRMINGHAM AND SOLIHULL
2233.71,2021-12-01,29,980.0,15F,NHS LEEDS
19557.13,2021-12-01,295,9086.0,15M,NHS DERBY AND DERBYSHIRE
1094.25,2021-12-01,16,532.0,15N,NHS DEVON
905.37,2021-12-01,16,426.0,16C,NHS TEES VALLEY
3859.77,2021-12-01,60,1792.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
1795.91,2021-12-01,29,847.0,26A,NHS NORFOLK AND WAVENEY
981.65,2021-12-01,17,476.0,27D,NHS CHESHIRE
2982.68,2021-12-01,49,1421.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
10651.18,2021-12-01,165,5159.0,36L,NHS SOUTH WEST LONDON
1464.79,2021-12-01,26,686.0,42D,NHS NORTH YORKSHIRE
583.83,2021-12-01,8,294.0,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1985.93,2021-12-01,31,910.0,70F,NHS WEST SUSSEX
10049.5,2021-12-01,145,4746.0,71E,NHS LINCOLNSHIRE
4904.82,2021-12-01,67,2272.0,72Q,NHS SOUTH EAST LONDON
863.75,2021-12-01,15,420.0,78H,NHS NORTHAMPTONSHIRE
1621.84,2021-12-01,25,784.0,84H,NHS COUNTY DURHAM
26285.23,2021-12-01,407,12439.0,91Q,NHS KENT AND MEDWAY
11043.59,2021-12-01,172,5179.0,92A,NHS SURREY HEARTLANDS
3036.78,2021-12-01,38,1461.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
3783.82,2021-12-01,61,1845.0,93C,NHS NORTH CENTRAL LONDON
3423.17,2021-12-01,54,1645.0,97R,NHS EAST SUSSEX
52.29,2021-12-01,1,28.0,99A,NHS LIVERPOOL
1211.23,2021-12-01,21,576.0,99C,NHS NORTH TYNESIDE
2000.53,2021-12-01,34,973.0,99E,NHS BASILDON AND BRENTWOOD
1739.43,2021-12-01,24,868.0,99F,NHS CASTLE POINT AND ROCHFORD
1853.74,2021-12-01,29,896.0,99G,NHS SOUTHEND
6946.02,2021-12-01,135,3289.0,A3A8R,NHS NORTH EAST LONDON
1343.12,2021-12-01,18,616.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5797.58,2021-12-01,84,2846.0,D2P2L,NHS BLACK COUNTRY
4899.59,2021-12-01,78,2300.0,D4U1Y,NHS FRIMLEY
7269.79,2021-12-01,105,3359.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8586.74,2021-12-01,129,4072.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
374.86,2021-12-01,4,196.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
6447.55,2021-12-01,86,3094.0,W2U3Z,NHS NORTH WEST LONDON
1358.78,2021-12-01,23,637.0,X2C4Y,NHS KIRKLEES
7295.74,2022-01-01,112,3339.0,00L,NHS NORTHUMBERLAND
419.47,2022-01-01,7,196.0,00N,NHS SOUTH TYNESIDE
604.44,2022-01-01,10,280.0,00P,NHS SUNDERLAND
724.33,2022-01-01,14,336.0,00Q,NHS BLACKBURN WITH DARWEN
1313.04,2022-01-01,21,651.0,00R,NHS BLACKPOOL
407.31,2022-01-01,6,188.0,00T,NHS BOLTON
1063.46,2022-01-01,17,476.0,00V,NHS BURY
187.33,2022-01-01,3,84.0,00X,NHS CHORLEY AND SOUTH RIBBLE
1771.19,2022-01-01,17,786.0,00Y,NHS OLDHAM
3583.34,2022-01-01,58,1708.0,01A,NHS EAST LANCASHIRE
161.03,2022-01-01,2,86.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
799.1,2022-01-01,12,366.0,01E,NHS GREATER PRESTON
722.87,2022-01-01,12,336.0,01G,NHS SALFORD
429.16,2022-01-01,7,196.0,01H,NHS NORTH CUMBRIA
2318.23,2022-01-01,29,1093.0,01K,NHS MORECAMBE BAY
122.61,2022-01-01,2,56.0,01T,NHS SOUTH SEFTON
703.19,2022-01-01,11,308.0,01W,NHS STOCKPORT
705.01,2022-01-01,10,332.0,01X,NHS ST HELENS
399.27,2022-01-01,5,196.0,01Y,NHS TAMESIDE AND GLOSSOP
1462.89,2022-01-01,27,672.0,02A,NHS TRAFFORD
1686.72,2022-01-01,22,744.0,02E,NHS WARRINGTON
615.97,2022-01-01,11,308.0,02G,NHS WEST LANCASHIRE
2427.01,2022-01-01,37,1176.0,02H,NHS WIGAN BOROUGH
890.52,2022-01-01,14,392.0,02M,NHS FYLDE AND WYRE
1416.64,2022-01-01,19,676.0,02P,NHS BARNSLEY
484.96,2022-01-01,8,224.0,02Q,NHS BASSETLAW
474.23,2022-01-01,8,224.0,02T,NHS CALDERDALE
858.03,2022-01-01,14,392.0,02X,NHS DONCASTER
2868.54,2022-01-01,42,1414.0,02Y,NHS EAST RIDING OF YORKSHIRE
1044.31,2022-01-01,19,483.0,03F,NHS HULL
54.76,2022-01-01,1,28.0,03H,NHS NORTH EAST LINCOLNSHIRE
61.29,2022-01-01,1,28.0,03K,NHS NORTH LINCOLNSHIRE
176.05,2022-01-01,2,84.0,03L,NHS ROTHERHAM
4743.12,2022-01-01,77,2140.0,03N,NHS SHEFFIELD
992.71,2022-01-01,16,476.0,03Q,NHS VALE OF YORK
2121.78,2022-01-01,34,1012.0,03R,NHS WAKEFIELD
5247.34,2022-01-01,90,2503.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3468.58,2022-01-01,54,1584.0,04C,NHS LEICESTER CITY
7759.91,2022-01-01,123,3725.0,04V,NHS WEST LEICESTERSHIRE
175.45,2022-01-01,6,84.0,04Y,NHS CANNOCK CHASE
126.01,2022-01-01,2,56.0,05D,NHS EAST STAFFORDSHIRE
52.4,2022-01-01,1,28.0,05G,NHS NORTH STAFFORDSHIRE
263.03,2022-01-01,5,126.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
116.07,2022-01-01,2,56.0,05V,NHS STAFFORD AND SURROUNDS
61.31,2022-01-01,1,28.0,05W,NHS STOKE ON TRENT
2736.54,2022-01-01,45,1316.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
1805.79,2022-01-01,27,842.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
1348.18,2022-01-01,19,672.0,06L,NHS IPSWICH AND EAST SUFFOLK
392.32,2022-01-01,6,199.0,06N,NHS HERTS VALLEYS
1715.48,2022-01-01,27,812.0,06Q,NHS MID ESSEX
1867.19,2022-01-01,31,906.0,06T,NHS NORTH EAST ESSEX
1225.63,2022-01-01,20,588.0,07G,NHS THURROCK
5045.54,2022-01-01,69,2552.0,07H,NHS WEST ESSEX
1024.09,2022-01-01,14,476.0,07K,NHS WEST SUFFOLK
1103.68,2022-01-01,18,532.0,09D,NHS BRIGHTON AND HOVE
1627.82,2022-01-01,22,826.0,10Q,NHS OXFORDSHIRE
411.57,2022-01-01,5,196.0,10R,NHS PORTSMOUTH
7904.03,2022-01-01,113,3752.0,11J,NHS DORSET
258.56,2022-01-01,10,112.0,11M,NHS GLOUCESTERSHIRE
2628.74,2022-01-01,40,1176.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
71.26,2022-01-01,1,28.0,11X,NHS SOMERSET
1471.45,2022-01-01,22,686.0,12F,NHS WIRRAL
1123.45,2022-01-01,18,504.0,13T,NHS NEWCASTLE GATESHEAD
1849.7,2022-01-01,30,868.0,14L,NHS MANCHESTER
1389.86,2022-01-01,19,644.0,14Y,NHS BUCKINGHAMSHIRE
852.23,2022-01-01,14,406.0,15A,NHS BERKSHIRE WEST
301.02,2022-01-01,4,140.0,15E,NHS BIRMINGHAM AND SOLIHULL
1417.1,2022-01-01,20,616.0,15F,NHS LEEDS
18531.35,2022-01-01,286,8550.0,15M,NHS DERBY AND DERBYSHIRE
1296.8,2022-01-01,16,644.0,15N,NHS DEVON
1029.13,2022-01-01,17,476.0,16C,NHS TEES VALLEY
4252.19,2022-01-01,74,1960.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
940.98,2022-01-01,17,420.0,26A,NHS NORFOLK AND WAVENEY
1072.85,2022-01-01,18,504.0,27D,NHS CHESHIRE
2156.06,2022-01-01,36,1008.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
10815.05,2022-01-01,158,5233.0,36L,NHS SOUTH WEST LONDON
1234.77,2022-01-01,19,532.0,42D,NHS NORTH YORKSHIRE
370.18,2022-01-01,7,178.0,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1758.46,2022-01-01,26,784.0,70F,NHS WEST SUSSEX
11145.31,2022-01-01,165,5280.0,71E,NHS LINCOLNSHIRE
5161.84,2022-01-01,76,2422.0,72Q,NHS SOUTH EAST LONDON
881.62,2022-01-01,15,420.0,78H,NHS NORTHAMPTONSHIRE
1629.6,2022-01-01,25,784.0,84H,NHS COUNTY DURHAM
27434.18,2022-01-01,423,12953.0,91Q,NHS KENT AND MEDWAY
12963.09,2022-01-01,191,6072.0,92A,NHS SURREY HEARTLANDS
3876.69,2022-01-01,36,1879.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
3882.83,2022-01-01,64,1810.0,93C,NHS NORTH CENTRAL LONDON
3337.76,2022-01-01,54,1572.0,97R,NHS EAST SUSSEX
109.52,2022-01-01,2,56.0,99A,NHS LIVERPOOL
1321.35,2022-01-01,20,604.0,99C,NHS NORTH TYNESIDE
2298.25,2022-01-01,38,1129.0,99E,NHS BASILDON AND BRENTWOOD
1583.47,2022-01-01,23,756.0,99F,NHS CASTLE POINT AND ROCHFORD
2013.38,2022-01-01,28,980.0,99G,NHS SOUTHEND
6001.71,2022-01-01,95,2854.0,A3A8R,NHS NORTH EAST LONDON
1524.2,2022-01-01,19,700.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5630.96,2022-01-01,79,2746.0,D2P2L,NHS BLACK COUNTRY
4481.38,2022-01-01,73,2083.0,D4U1Y,NHS FRIMLEY
6330.85,2022-01-01,101,2919.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
9130.19,2022-01-01,129,4378.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
323.28,2022-01-01,3,168.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
5738.24,2022-01-01,75,2708.0,W2U3Z,NHS NORTH WEST LONDON
977.46,2022-01-01,16,462.0,X2C4Y,NHS KIRKLEES
6100.0,2022-02-01,96,2772.0,00L,NHS NORTHUMBERLAND
463.29,2022-02-01,8,224.0,00N,NHS SOUTH TYNESIDE
911.88,2022-02-01,14,420.0,00P,NHS SUNDERLAND
543.95,2022-02-01,11,252.0,00Q,NHS BLACKBURN WITH DARWEN
1116.12,2022-02-01,17,556.0,00R,NHS BLACKPOOL
482.16,2022-02-01,8,224.0,00T,NHS BOLTON
885.2,2022-02-01,15,392.0,00V,NHS BURY
187.46,2022-02-01,3,84.0,00X,NHS CHORLEY AND SOUTH RIBBLE
1641.53,2022-02-01,14,708.0,00Y,NHS OLDHAM
2633.4,2022-02-01,45,1274.0,01A,NHS EAST LANCASHIRE
930.46,2022-02-01,13,441.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
720.74,2022-02-01,11,336.0,01E,NHS GREATER PRESTON
873.45,2022-02-01,15,395.0,01G,NHS SALFORD
595.67,2022-02-01,9,280.0,01H,NHS NORTH CUMBRIA
71.31,2022-02-01,1,28.0,01J,NHS KNOWSLEY
2334.55,2022-02-01,37,1075.0,01K,NHS MORECAMBE BAY
122.7,2022-02-01,2,56.0,01T,NHS SOUTH SEFTON
692.68,2022-02-01,11,308.0,01W,NHS STOCKPORT
560.1,2022-02-01,6,262.0,01X,NHS ST HELENS
258.78,2022-02-01,4,112.0,01Y,NHS TAMESIDE AND GLOSSOP
1683.66,2022-02-01,31,789.0,02A,NHS TRAFFORD
1352.96,2022-02-01,18,640.0,02E,NHS WARRINGTON
563.96,2022-02-01,9,280.0,02G,NHS WEST LANCASHIRE
2244.13,2022-02-01,35,1092.0,02H,NHS WIGAN BOROUGH
890.09,2022-02-01,14,392.0,02M,NHS FYLDE AND WYRE
1197.68,2022-02-01,20,560.0,02P,NHS BARNSLEY
356.05,2022-02-01,6,168.0,02Q,NHS BASSETLAW
545.87,2022-02-01,9,252.0,02T,NHS CALDERDALE
592.28,2022-02-01,10,280.0,02X,NHS DONCASTER
2806.12,2022-02-01,41,1344.0,02Y,NHS EAST RIDING OF YORKSHIRE
1027.16,2022-02-01,19,476.0,03F,NHS HULL
54.8,2022-02-01,1,28.0,03H,NHS NORTH EAST LINCOLNSHIRE
61.34,2022-02-01,1,28.0,03K,NHS NORTH LINCOLNSHIRE
104.87,2022-02-01,1,56.0,03L,NHS ROTHERHAM
4669.18,2022-02-01,72,2114.0,03N,NHS SHEFFIELD
915.0,2022-02-01,13,420.0,03Q,NHS VALE OF YORK
2434.52,2022-02-01,39,1152.0,03R,NHS WAKEFIELD
5325.83,2022-02-01,80,2556.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2804.93,2022-02-01,45,1305.0,04C,NHS LEICESTER CITY
6673.58,2022-02-01,97,3180.0,04V,NHS WEST LEICESTERSHIRE
114.23,2022-02-01,5,56.0,04Y,NHS CANNOCK CHASE
126.1,2022-02-01,2,56.0,05D,NHS EAST STAFFORDSHIRE
52.44,2022-02-01,1,28.0,05G,NHS NORTH STAFFORDSHIRE
269.77,2022-02-01,5,126.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
61.35,2022-02-01,1,28.0,05V,NHS STAFFORD AND SURROUNDS
113.79,2022-02-01,2,56.0,05W,NHS STOKE ON TRENT
2360.84,2022-02-01,41,1155.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
1834.93,2022-02-01,28,842.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
1517.7,2022-02-01,18,752.0,06L,NHS IPSWICH AND EAST SUFFOLK
344.75,2022-02-01,4,168.0,06N,NHS HERTS VALLEYS
1698.27,2022-02-01,25,814.0,06Q,NHS MID ESSEX
1326.0,2022-02-01,22,651.0,06T,NHS NORTH EAST ESSEX
1644.43,2022-02-01,25,812.0,07G,NHS THURROCK
5534.24,2022-02-01,75,2768.0,07H,NHS WEST ESSEX
1129.21,2022-02-01,16,532.0,07K,NHS WEST SUFFOLK
