actual_cost,date,items,quantity,row_id,row_name
20362.26,2021-01-01,854,37068.0,00L,NHS NORTHUMBERLAND
6402.77,2021-01-01,238,10479.0,00N,NHS SOUTH TYNESIDE
9187.82,2021-01-01,362,15855.0,00P,NHS SUNDERLAND
10523.11,2021-01-01,335,11790.0,00Q,NHS BLACKBURN WITH DARWEN
11222.07,2021-01-01,339,12794.0,00R,NHS BLACKPOOL
8637.22,2021-01-01,240,8268.0,00T,NHS BOLTON
13820.42,2021-01-01,441,14899.0,00V,NHS BURY
6906.34,2021-01-01,220,8306.0,00X,NHS CHORLEY AND SOUTH RIBBLE
10159.66,2021-01-01,338,14231.0,00Y,NHS OLDHAM
22563.23,2021-01-01,762,26800.0,01A,NHS EAST LANCASHIRE
10123.81,2021-01-01,313,10833.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
9614.11,2021-01-01,320,10703.0,01E,NHS GREATER PRESTON
2227.76,2021-01-01,50,2072.0,01F,NHS HALTON
27431.12,2021-01-01,900,29341.0,01G,NHS SALFORD
18816.7,2021-01-01,572,21007.0,01H,NHS NORTH CUMBRIA
1767.76,2021-01-01,47,1866.0,01J,NHS KNOWSLEY
18200.34,2021-01-01,721,25085.0,01K,NHS MORECAMBE BAY
3025.27,2021-01-01,80,2876.0,01T,NHS SOUTH SEFTON
1840.02,2021-01-01,54,2038.0,01V,NHS SOUTHPORT AND FORMBY
17270.31,2021-01-01,534,17791.0,01W,NHS STOCKPORT
10147.84,2021-01-01,266,17670.0,01X,NHS ST HELENS
10047.99,2021-01-01,302,11121.0,01Y,NHS TAMESIDE AND GLOSSOP
13842.46,2021-01-01,428,14065.0,02A,NHS TRAFFORD
1396.84,2021-01-01,29,1368.0,02E,NHS WARRINGTON
3513.3,2021-01-01,117,3924.0,02G,NHS WEST LANCASHIRE
23715.33,2021-01-01,859,30929.0,02H,NHS WIGAN BOROUGH
7976.1,2021-01-01,277,8803.0,02M,NHS FYLDE AND WYRE
12016.31,2021-01-01,437,18889.0,02P,NHS BARNSLEY
3102.56,2021-01-01,91,3404.0,02Q,NHS BASSETLAW
4625.97,2021-01-01,158,6439.0,02T,NHS CALDERDALE
6691.98,2021-01-01,259,11347.0,02X,NHS DONCASTER
5152.32,2021-01-01,194,8804.0,02Y,NHS EAST RIDING OF YORKSHIRE
6877.13,2021-01-01,246,8875.0,03F,NHS HULL
4423.28,2021-01-01,183,6298.0,03H,NHS NORTH EAST LINCOLNSHIRE
4570.75,2021-01-01,133,5164.0,03K,NHS NORTH LINCOLNSHIRE
6763.42,2021-01-01,252,9353.0,03L,NHS ROTHERHAM
40201.5,2021-01-01,1521,56989.0,03N,NHS SHEFFIELD
7662.97,2021-01-01,242,9771.0,03Q,NHS VALE OF YORK
14470.04,2021-01-01,533,20382.0,03R,NHS WAKEFIELD
18506.26,2021-01-01,638,23075.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
13144.29,2021-01-01,536,21247.0,04C,NHS LEICESTER CITY
28269.62,2021-01-01,1007,37098.0,04V,NHS WEST LEICESTERSHIRE
6947.88,2021-01-01,219,7230.0,04Y,NHS CANNOCK CHASE
2733.51,2021-01-01,80,3222.0,05D,NHS EAST STAFFORDSHIRE
5756.2,2021-01-01,191,7914.0,05G,NHS NORTH STAFFORDSHIRE
7238.02,2021-01-01,202,8574.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2779.06,2021-01-01,84,3424.0,05V,NHS STAFFORD AND SURROUNDS
5655.05,2021-01-01,176,7648.0,05W,NHS STOKE ON TRENT
49864.53,2021-01-01,1623,64565.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
30375.64,2021-01-01,1017,36455.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
14244.98,2021-01-01,475,17286.0,06L,NHS IPSWICH AND EAST SUFFOLK
20363.98,2021-01-01,749,29553.0,06N,NHS HERTS VALLEYS
30619.55,2021-01-01,1114,39272.0,06Q,NHS MID ESSEX
24607.02,2021-01-01,1133,51240.0,06T,NHS NORTH EAST ESSEX
9960.14,2021-01-01,429,14349.0,07G,NHS THURROCK
17244.29,2021-01-01,570,20655.0,07H,NHS WEST ESSEX
11147.11,2021-01-01,397,18073.0,07K,NHS WEST SUFFOLK
13617.93,2021-01-01,517,21766.0,09D,NHS BRIGHTON AND HOVE
39245.97,2021-01-01,1339,56990.0,10Q,NHS OXFORDSHIRE
2991.67,2021-01-01,107,4814.0,10R,NHS PORTSMOUTH
47762.44,2021-01-01,1427,61512.0,11J,NHS DORSET
23212.82,2021-01-01,837,33011.0,11M,NHS GLOUCESTERSHIRE
20028.18,2021-01-01,760,29228.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
26174.75,2021-01-01,800,30927.0,11X,NHS SOMERSET
57923.41,2021-01-01,2476,98224.0,12F,NHS WIRRAL
14869.07,2021-01-01,680,26009.0,13T,NHS NEWCASTLE GATESHEAD
36020.45,2021-01-01,1044,37341.0,14L,NHS MANCHESTER
35813.51,2021-01-01,1120,42828.0,14Y,NHS BUCKINGHAMSHIRE
31210.59,2021-01-01,1009,38920.0,15A,NHS BERKSHIRE WEST
51775.4,2021-01-01,1547,60008.0,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
19196.17,2021-01-01,608,22198.0,15E,NHS BIRMINGHAM AND SOLIHULL
20272.69,2021-01-01,592,24909.0,15F,NHS LEEDS
51606.45,2021-01-01,2154,81425.0,15M,NHS DERBY AND DERBYSHIRE
66743.67,2021-01-01,2272,88246.0,15N,NHS DEVON
26803.91,2021-01-01,785,33572.0,16C,NHS TEES VALLEY
55194.05,2021-01-01,1970,74394.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
66966.09,2021-01-01,2453,86146.0,26A,NHS NORFOLK AND WAVENEY
59277.03,2021-01-01,2155,81269.0,27D,NHS CHESHIRE
12544.21,2021-01-01,406,15845.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
72606.6,2021-01-01,2420,101277.0,36L,NHS SOUTH WEST LONDON
18175.56,2021-01-01,505,20162.0,42D,NHS NORTH YORKSHIRE
40458.18,2021-01-01,1483,51370.0,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
47623.32,2021-01-01,1373,54015.0,70F,NHS WEST SUSSEX
63380.16,2021-01-01,2107,81657.0,71E,NHS LINCOLNSHIRE
70847.26,2021-01-01,2186,90356.0,72Q,NHS SOUTH EAST LONDON
55475.65,2021-01-01,2178,76849.0,78H,NHS NORTHAMPTONSHIRE
27341.08,2021-01-01,964,40497.0,84H,NHS COUNTY DURHAM
150577.49,2021-01-01,4817,189368.0,91Q,NHS KENT AND MEDWAY
81587.09,2021-01-01,2512,92557.0,92A,NHS SURREY HEARTLANDS
43479.6,2021-01-01,1285,62567.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
58503.93,2021-01-01,1820,81501.0,93C,NHS NORTH CENTRAL LONDON
22570.92,2021-01-01,747,29057.0,97R,NHS EAST SUSSEX
13210.02,2021-01-01,337,16024.0,99A,NHS LIVERPOOL
17925.25,2021-01-01,628,24970.0,99C,NHS NORTH TYNESIDE
19617.01,2021-01-01,770,25695.0,99E,NHS BASILDON AND BRENTWOOD
7204.33,2021-01-01,233,8593.0,99F,NHS CASTLE POINT AND ROCHFORD
10730.52,2021-01-01,428,13861.0,99G,NHS SOUTHEND
65407.0,2021-01-01,1972,82987.0,A3A8R,NHS NORTH EAST LONDON
35209.67,2021-01-01,1066,42001.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
67101.63,2021-01-01,2332,93175.0,D2P2L,NHS BLACK COUNTRY
39173.04,2021-01-01,1220,46330.0,D4U1Y,NHS FRIMLEY
69319.84,2021-01-01,2242,89993.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
53915.25,2021-01-01,1959,78903.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
24143.59,2021-01-01,692,29008.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
63300.65,2021-01-01,2089,89791.0,W2U3Z,NHS NORTH WEST LONDON
9724.67,2021-01-01,304,12130.0,X2C4Y,NHS KIRKLEES
18558.39,2021-02-01,768,31669.0,00L,NHS NORTHUMBERLAND
5784.2,2021-02-01,204,8338.0,00N,NHS SOUTH TYNESIDE
7805.04,2021-02-01,287,13665.0,00P,NHS SUNDERLAND
9040.37,2021-02-01,297,10178.0,00Q,NHS BLACKBURN WITH DARWEN
9600.39,2021-02-01,276,10743.0,00R,NHS BLACKPOOL
8960.32,2021-02-01,251,8843.0,00T,NHS BOLTON
12923.35,2021-02-01,411,13853.0,00V,NHS BURY
5252.64,2021-02-01,176,6108.0,00X,NHS CHORLEY AND SOUTH RIBBLE
9489.09,2021-02-01,295,12186.0,00Y,NHS OLDHAM
21081.52,2021-02-01,709,24900.0,01A,NHS EAST LANCASHIRE
9406.06,2021-02-01,291,10067.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
9033.51,2021-02-01,313,10301.0,01E,NHS GREATER PRESTON
1827.81,2021-02-01,47,2172.0,01F,NHS HALTON
23063.18,2021-02-01,768,25276.0,01G,NHS SALFORD
19043.14,2021-02-01,535,22750.0,01H,NHS NORTH CUMBRIA
1146.4,2021-02-01,28,1228.0,01J,NHS KNOWSLEY
15740.7,2021-02-01,645,21733.0,01K,NHS MORECAMBE BAY
3321.47,2021-02-01,90,3110.0,01T,NHS SOUTH SEFTON
2534.25,2021-02-01,64,2533.0,01V,NHS SOUTHPORT AND FORMBY
16897.83,2021-02-01,511,17076.0,01W,NHS STOCKPORT
13957.82,2021-02-01,308,18973.0,01X,NHS ST HELENS
9034.56,2021-02-01,269,10187.0,01Y,NHS TAMESIDE AND GLOSSOP
12602.71,2021-02-01,372,12738.0,02A,NHS TRAFFORD
1353.93,2021-02-01,30,1282.0,02E,NHS WARRINGTON
3934.05,2021-02-01,133,4675.0,02G,NHS WEST LANCASHIRE
22163.6,2021-02-01,796,29109.0,02H,NHS WIGAN BOROUGH
7793.24,2021-02-01,264,8669.0,02M,NHS FYLDE AND WYRE
10402.08,2021-02-01,396,17732.0,02P,NHS BARNSLEY
2798.36,2021-02-01,92,3240.0,02Q,NHS BASSETLAW
4717.55,2021-02-01,166,6783.0,02T,NHS CALDERDALE
6463.93,2021-02-01,236,10107.0,02X,NHS DONCASTER
4544.93,2021-02-01,169,7443.0,02Y,NHS EAST RIDING OF YORKSHIRE
5411.88,2021-02-01,202,7303.0,03F,NHS HULL
4800.53,2021-02-01,159,6603.0,03H,NHS NORTH EAST LINCOLNSHIRE
4515.89,2021-02-01,123,5004.0,03K,NHS NORTH LINCOLNSHIRE
5845.95,2021-02-01,226,8555.0,03L,NHS ROTHERHAM
37192.83,2021-02-01,1404,52663.0,03N,NHS SHEFFIELD
8009.62,2021-02-01,246,9615.0,03Q,NHS VALE OF YORK
12892.3,2021-02-01,486,17798.0,03R,NHS WAKEFIELD
17113.82,2021-02-01,608,22122.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
13337.33,2021-02-01,523,20289.0,04C,NHS LEICESTER CITY
26080.48,2021-02-01,949,34490.0,04V,NHS WEST LEICESTERSHIRE
5676.92,2021-02-01,183,5909.0,04Y,NHS CANNOCK CHASE
1934.91,2021-02-01,59,2483.0,05D,NHS EAST STAFFORDSHIRE
5373.03,2021-02-01,174,7135.0,05G,NHS NORTH STAFFORDSHIRE
6054.99,2021-02-01,175,7005.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2523.59,2021-02-01,77,2690.0,05V,NHS STAFFORD AND SURROUNDS
5705.51,2021-02-01,172,7350.0,05W,NHS STOKE ON TRENT
43365.29,2021-02-01,1446,55867.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
27948.78,2021-02-01,928,34078.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
13191.4,2021-02-01,414,15319.0,06L,NHS IPSWICH AND EAST SUFFOLK
18989.26,2021-02-01,708,28201.0,06N,NHS HERTS VALLEYS
25452.23,2021-02-01,958,33603.0,06Q,NHS MID ESSEX
22980.21,2021-02-01,1043,47497.0,06T,NHS NORTH EAST ESSEX
10044.17,2021-02-01,417,14176.0,07G,NHS THURROCK
15077.65,2021-02-01,473,17929.0,07H,NHS WEST ESSEX
10373.81,2021-02-01,364,16018.0,07K,NHS WEST SUFFOLK
12609.13,2021-02-01,483,20915.0,09D,NHS BRIGHTON AND HOVE
39001.95,2021-02-01,1359,57609.0,10Q,NHS OXFORDSHIRE
2722.4,2021-02-01,104,4150.0,10R,NHS PORTSMOUTH
45663.89,2021-02-01,1329,57042.0,11J,NHS DORSET
20790.42,2021-02-01,727,29081.0,11M,NHS GLOUCESTERSHIRE
19925.92,2021-02-01,767,30017.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
24602.28,2021-02-01,743,27854.0,11X,NHS SOMERSET
51608.63,2021-02-01,2273,89563.0,12F,NHS WIRRAL
15551.61,2021-02-01,691,26483.0,13T,NHS NEWCASTLE GATESHEAD
32179.89,2021-02-01,931,34177.0,14L,NHS MANCHESTER
35810.0,2021-02-01,1112,41832.0,14Y,NHS BUCKINGHAMSHIRE
26927.64,2021-02-01,859,33014.0,15A,NHS BERKSHIRE WEST
45470.44,2021-02-01,1390,53321.0,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
18560.74,2021-02-01,554,20969.0,15E,NHS BIRMINGHAM AND SOLIHULL
17507.96,2021-02-01,549,22934.0,15F,NHS LEEDS
49471.1,2021-02-01,2084,77348.0,15M,NHS DERBY AND DERBYSHIRE
62650.93,2021-02-01,2169,84031.0,15N,NHS DEVON
25545.87,2021-02-01,766,32644.0,16C,NHS TEES VALLEY
49979.78,2021-02-01,1790,66661.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
60110.14,2021-02-01,2270,78064.0,26A,NHS NORFOLK AND WAVENEY
54251.94,2021-02-01,1958,73385.0,27D,NHS CHESHIRE
11613.43,2021-02-01,353,13630.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
66558.27,2021-02-01,2265,94658.0,36L,NHS SOUTH WEST LONDON
15977.93,2021-02-01,452,17830.0,42D,NHS NORTH YORKSHIRE
38098.62,2021-02-01,1370,48260.0,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
40842.02,2021-02-01,1257,48989.0,70F,NHS WEST SUSSEX
57803.1,2021-02-01,1947,74269.0,71E,NHS LINCOLNSHIRE
68311.29,2021-02-01,2123,89995.0,72Q,NHS SOUTH EAST LONDON
54547.96,2021-02-01,2102,72965.0,78H,NHS NORTHAMPTONSHIRE
25042.92,2021-02-01,872,35809.0,84H,NHS COUNTY DURHAM
138396.68,2021-02-01,4457,173365.0,91Q,NHS KENT AND MEDWAY
76522.85,2021-02-01,2390,88759.0,92A,NHS SURREY HEARTLANDS
42756.51,2021-02-01,1149,55607.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
57218.03,2021-02-01,1685,75528.0,93C,NHS NORTH CENTRAL LONDON
20257.81,2021-02-01,684,25691.0,97R,NHS EAST SUSSEX
12596.37,2021-02-01,326,14709.0,99A,NHS LIVERPOOL
16953.42,2021-02-01,568,22014.0,99C,NHS NORTH TYNESIDE
17969.7,2021-02-01,701,22886.0,99E,NHS BASILDON AND BRENTWOOD
6425.44,2021-02-01,193,7276.0,99F,NHS CASTLE POINT AND ROCHFORD
10599.66,2021-02-01,431,13203.0,99G,NHS SOUTHEND
61137.31,2021-02-01,1824,76378.0,A3A8R,NHS NORTH EAST LONDON
35323.45,2021-02-01,1066,42182.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
66629.47,2021-02-01,2298,94265.0,D2P2L,NHS BLACK COUNTRY
38127.32,2021-02-01,1180,46038.0,D4U1Y,NHS FRIMLEY
66445.99,2021-02-01,2142,87572.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
50066.49,2021-02-01,1855,72107.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
24123.96,2021-02-01,676,29143.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
59737.08,2021-02-01,1990,86816.0,W2U3Z,NHS NORTH WEST LONDON
9837.59,2021-02-01,286,11132.0,X2C4Y,NHS KIRKLEES
20684.58,2021-03-01,855,36760.0,00L,NHS NORTHUMBERLAND
7122.11,2021-03-01,245,10579.0,00N,NHS SOUTH TYNESIDE
10471.51,2021-03-01,394,17704.0,00P,NHS SUNDERLAND
10864.8,2021-03-01,349,12278.0,00Q,NHS BLACKBURN WITH DARWEN
10995.09,2021-03-01,340,12877.0,00R,NHS BLACKPOOL
10327.11,2021-03-01,283,9510.0,00T,NHS BOLTON
15386.58,2021-03-01,485,16664.0,00V,NHS BURY
6439.63,2021-03-01,202,7282.0,00X,NHS CHORLEY AND SOUTH RIBBLE
10510.37,2021-03-01,341,14150.0,00Y,NHS OLDHAM
24254.44,2021-03-01,816,28422.0,01A,NHS EAST LANCASHIRE
11481.65,2021-03-01,363,12518.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
11566.18,2021-03-01,412,13961.0,01E,NHS GREATER PRESTON
1997.68,2021-03-01,50,2068.0,01F,NHS HALTON
27914.17,2021-03-01,918,29965.0,01G,NHS SALFORD
21948.13,2021-03-01,641,25177.0,01H,NHS NORTH CUMBRIA
1729.64,2021-03-01,49,1938.0,01J,NHS KNOWSLEY
19152.68,2021-03-01,777,26471.0,01K,NHS MORECAMBE BAY
3652.26,2021-03-01,96,3308.0,01T,NHS SOUTH SEFTON
2275.44,2021-03-01,64,2396.0,01V,NHS SOUTHPORT AND FORMBY
19234.57,2021-03-01,591,19910.0,01W,NHS STOCKPORT
13528.93,2021-03-01,330,21488.0,01X,NHS ST HELENS
10108.87,2021-03-01,310,11021.0,01Y,NHS TAMESIDE AND GLOSSOP
14683.39,2021-03-01,468,15444.0,02A,NHS TRAFFORD
2007.6,2021-03-01,43,1940.0,02E,NHS WARRINGTON
4626.99,2021-03-01,153,5010.0,02G,NHS WEST LANCASHIRE
26180.67,2021-03-01,946,34193.0,02H,NHS WIGAN BOROUGH
7885.79,2021-03-01,289,8883.0,02M,NHS FYLDE AND WYRE
12774.87,2021-03-01,463,20393.0,02P,NHS BARNSLEY
2834.05,2021-03-01,89,3280.0,02Q,NHS BASSETLAW
5714.39,2021-03-01,181,7296.0,02T,NHS CALDERDALE
7140.19,2021-03-01,265,11272.0,02X,NHS DONCASTER
5388.07,2021-03-01,213,9113.0,02Y,NHS EAST RIDING OF YORKSHIRE
6589.29,2021-03-01,260,9616.0,03F,NHS HULL
4436.4,2021-03-01,152,6044.0,03H,NHS NORTH EAST LINCOLNSHIRE
5282.19,2021-03-01,144,5592.0,03K,NHS NORTH LINCOLNSHIRE
7275.0,2021-03-01,265,10032.0,03L,NHS ROTHERHAM
44026.38,2021-03-01,1671,63487.0,03N,NHS SHEFFIELD
8239.42,2021-03-01,259,10013.0,03Q,NHS VALE OF YORK
15196.86,2021-03-01,573,22071.0,03R,NHS WAKEFIELD
20364.25,2021-03-01,698,25169.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
15478.8,2021-03-01,634,23997.0,04C,NHS LEICESTER CITY
31230.4,2021-03-01,1122,40559.0,04V,NHS WEST LEICESTERSHIRE
6536.71,2021-03-01,215,6822.0,04Y,NHS CANNOCK CHASE
2508.94,2021-03-01,77,2867.0,05D,NHS EAST STAFFORDSHIRE
5848.99,2021-03-01,196,7728.0,05G,NHS NORTH STAFFORDSHIRE
7399.23,2021-03-01,213,8713.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
3232.19,2021-03-01,93,3614.0,05V,NHS STAFFORD AND SURROUNDS
6032.28,2021-03-01,189,7577.0,05W,NHS STOKE ON TRENT
51808.03,2021-03-01,1698,66513.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
31742.0,2021-03-01,1075,39798.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
15332.69,2021-03-01,483,18347.0,06L,NHS IPSWICH AND EAST SUFFOLK
22438.74,2021-03-01,830,33074.0,06N,NHS HERTS VALLEYS
30129.01,2021-03-01,1176,40957.0,06Q,NHS MID ESSEX
26636.98,2021-03-01,1248,57712.0,06T,NHS NORTH EAST ESSEX
11580.18,2021-03-01,480,16437.0,07G,NHS THURROCK
15681.75,2021-03-01,501,18119.0,07H,NHS WEST ESSEX
11383.3,2021-03-01,404,18822.0,07K,NHS WEST SUFFOLK
14677.38,2021-03-01,578,24377.0,09D,NHS BRIGHTON AND HOVE
47156.03,2021-03-01,1597,65494.0,10Q,NHS OXFORDSHIRE
3576.12,2021-03-01,122,5146.0,10R,NHS PORTSMOUTH
54328.19,2021-03-01,1587,65993.0,11J,NHS DORSET
24362.99,2021-03-01,850,34128.0,11M,NHS GLOUCESTERSHIRE
22544.18,2021-03-01,832,33944.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
29221.53,2021-03-01,891,34194.0,11X,NHS SOMERSET
60234.41,2021-03-01,2611,103498.0,12F,NHS WIRRAL
17609.6,2021-03-01,798,30058.0,13T,NHS NEWCASTLE GATESHEAD
38640.36,2021-03-01,1136,40630.0,14L,NHS MANCHESTER
41143.57,2021-03-01,1293,48243.0,14Y,NHS BUCKINGHAMSHIRE
31710.51,2021-03-01,1083,38790.0,15A,NHS BERKSHIRE WEST
54032.08,2021-03-01,1651,62861.0,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
20954.16,2021-03-01,656,25346.0,15E,NHS BIRMINGHAM AND SOLIHULL
21674.26,2021-03-01,647,26474.0,15F,NHS LEEDS
55232.11,2021-03-01,2338,87239.0,15M,NHS DERBY AND DERBYSHIRE
67690.59,2021-03-01,2346,90066.0,15N,NHS DEVON
28494.06,2021-03-01,867,37219.0,16C,NHS TEES VALLEY
56328.39,2021-03-01,1998,72518.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
68784.61,2021-03-01,2652,88537.0,26A,NHS NORFOLK AND WAVENEY
62639.26,2021-03-01,2276,85700.0,27D,NHS CHESHIRE
13072.76,2021-03-01,410,15869.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
79949.55,2021-03-01,2647,111407.0,36L,NHS SOUTH WEST LONDON
18121.13,2021-03-01,523,20750.0,42D,NHS NORTH YORKSHIRE
41722.24,2021-03-01,1507,53033.0,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
49556.0,2021-03-01,1475,56270.0,70F,NHS WEST SUSSEX
67785.39,2021-03-01,2284,86431.0,71E,NHS LINCOLNSHIRE
80220.07,2021-03-01,2504,102207.0,72Q,NHS SOUTH EAST LONDON
62082.16,2021-03-01,2428,85599.0,78H,NHS NORTHAMPTONSHIRE
28503.19,2021-03-01,1015,41587.0,84H,NHS COUNTY DURHAM
164040.0,2021-03-01,5405,208499.0,91Q,NHS KENT AND MEDWAY
88798.25,2021-03-01,2763,101489.0,92A,NHS SURREY HEARTLANDS
49625.28,2021-03-01,1434,69931.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
65066.09,2021-03-01,1999,86177.0,93C,NHS NORTH CENTRAL LONDON
24063.73,2021-03-01,804,30013.0,97R,NHS EAST SUSSEX
14460.8,2021-03-01,389,17913.0,99A,NHS LIVERPOOL
17412.87,2021-03-01,623,25450.0,99C,NHS NORTH TYNESIDE
19441.89,2021-03-01,770,24881.0,99E,NHS BASILDON AND BRENTWOOD
8108.64,2021-03-01,249,9652.0,99F,NHS CASTLE POINT AND ROCHFORD
11668.72,2021-03-01,423,14773.0,99G,NHS SOUTHEND
69448.37,2021-03-01,2110,86089.0,A3A8R,NHS NORTH EAST LONDON
39896.82,2021-03-01,1247,48220.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
72020.99,2021-03-01,2516,102819.0,D2P2L,NHS BLACK COUNTRY
42547.93,2021-03-01,1346,50743.0,D4U1Y,NHS FRIMLEY
75872.81,2021-03-01,2485,99850.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
59399.46,2021-03-01,2175,85731.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
26793.47,2021-03-01,753,32378.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
69418.8,2021-03-01,2348,99616.0,W2U3Z,NHS NORTH WEST LONDON
11343.99,2021-03-01,363,13974.0,X2C4Y,NHS KIRKLEES
20091.3,2021-04-01,836,35802.0,00L,NHS NORTHUMBERLAND
6768.2,2021-04-01,238,9809.0,00N,NHS SOUTH TYNESIDE
9449.13,2021-04-01,342,15848.0,00P,NHS SUNDERLAND
11019.32,2021-04-01,369,12691.0,00Q,NHS BLACKBURN WITH DARWEN
11848.28,2021-04-01,357,13816.0,00R,NHS BLACKPOOL
9307.84,2021-04-01,260,9447.0,00T,NHS BOLTON
15399.09,2021-04-01,474,16190.0,00V,NHS BURY
6893.18,2021-04-01,230,8197.0,00X,NHS CHORLEY AND SOUTH RIBBLE
10972.09,2021-04-01,347,14388.0,00Y,NHS OLDHAM
24904.72,2021-04-01,836,29351.0,01A,NHS EAST LANCASHIRE
10500.53,2021-04-01,342,11831.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
11033.88,2021-04-01,370,12156.0,01E,NHS GREATER PRESTON
2074.09,2021-04-01,51,2150.0,01F,NHS HALTON
28388.92,2021-04-01,942,30925.0,01G,NHS SALFORD
19282.77,2021-04-01,601,23467.0,01H,NHS NORTH CUMBRIA
1974.19,2021-04-01,51,2056.0,01J,NHS KNOWSLEY
18935.71,2021-04-01,730,25181.0,01K,NHS MORECAMBE BAY
3250.9,2021-04-01,97,3137.0,01T,NHS SOUTH SEFTON
2439.77,2021-04-01,68,2582.0,01V,NHS SOUTHPORT AND FORMBY
17667.96,2021-04-01,557,18376.0,01W,NHS STOCKPORT
14887.81,2021-04-01,381,25453.0,01X,NHS ST HELENS
9838.73,2021-04-01,313,11345.0,01Y,NHS TAMESIDE AND GLOSSOP
13832.0,2021-04-01,440,14213.0,02A,NHS TRAFFORD
3832.29,2021-04-01,80,3476.0,02E,NHS WARRINGTON
4276.06,2021-04-01,143,4906.0,02G,NHS WEST LANCASHIRE
25979.96,2021-04-01,952,33804.0,02H,NHS WIGAN BOROUGH
7354.09,2021-04-01,266,8367.0,02M,NHS FYLDE AND WYRE
11786.98,2021-04-01,436,18364.0,02P,NHS BARNSLEY
3891.8,2021-04-01,107,4295.0,02Q,NHS BASSETLAW
4993.89,2021-04-01,173,7034.0,02T,NHS CALDERDALE
7292.43,2021-04-01,254,11321.0,02X,NHS DONCASTER
5345.28,2021-04-01,215,10140.0,02Y,NHS EAST RIDING OF YORKSHIRE
6504.09,2021-04-01,247,8597.0,03F,NHS HULL
4830.37,2021-04-01,160,6762.0,03H,NHS NORTH EAST LINCOLNSHIRE
4573.7,2021-04-01,136,5686.0,03K,NHS NORTH LINCOLNSHIRE
6314.94,2021-04-01,246,9255.0,03L,NHS ROTHERHAM
40153.72,2021-04-01,1519,56133.0,03N,NHS SHEFFIELD
8934.19,2021-04-01,266,9889.0,03Q,NHS VALE OF YORK
14517.52,2021-04-01,544,19338.0,03R,NHS WAKEFIELD
19662.78,2021-04-01,708,25600.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
16669.05,2021-04-01,658,24607.0,04C,NHS LEICESTER CITY
