actual_cost,date,items,quantity,row_id,row_name
390.29,2021-02-01,7,428.0,03F,NHS HULL
434.61,2021-02-01,4,528.0,03H,NHS NORTH EAST LINCOLNSHIRE
521.77,2021-02-01,5,454.0,03K,NHS NORTH LINCOLNSHIRE
276.42,2021-02-01,1,336.0,03L,NHS ROTHERHAM
3211.73,2021-02-01,40,3554.0,03N,NHS SHEFFIELD
1567.44,2021-02-01,12,1800.0,03Q,NHS VALE OF YORK
1696.42,2021-02-01,13,1998.0,03R,NHS WAKEFIELD
2553.61,2021-02-01,29,2542.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
1600.47,2021-02-01,17,1746.0,04C,NHS LEICESTER CITY
1853.74,2021-02-01,23,2248.0,04V,NHS WEST LEICESTERSHIRE
286.43,2021-02-01,4,348.0,04Y,NHS CANNOCK CHASE
69.11,2021-02-01,1,84.0,05D,NHS EAST STAFFORDSHIRE
184.27,2021-02-01,1,224.0,05G,NHS NORTH STAFFORDSHIRE
2549.81,2021-02-01,17,2758.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
138.23,2021-02-01,2,168.0,05V,NHS STAFFORD AND SURROUNDS
598.99,2021-02-01,8,728.0,05W,NHS STOKE ON TRENT
14430.67,2021-02-01,141,16091.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
4170.72,2021-02-01,50,4483.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
2231.74,2021-02-01,22,2652.0,06L,NHS IPSWICH AND EAST SUFFOLK
4649.38,2021-02-01,50,5407.0,06N,NHS HERTS VALLEYS
2908.74,2021-02-01,25,3119.0,06Q,NHS MID ESSEX
3980.66,2021-02-01,52,4876.0,06T,NHS NORTH EAST ESSEX
410.66,2021-02-01,5,454.0,07G,NHS THURROCK
1673.52,2021-02-01,19,1814.0,07H,NHS WEST ESSEX
2250.41,2021-02-01,19,2692.0,07K,NHS WEST SUFFOLK
3410.79,2021-02-01,41,3966.0,09D,NHS BRIGHTON AND HOVE
5856.68,2021-02-01,67,6266.0,10Q,NHS OXFORDSHIRE
1914.43,2021-02-01,24,1822.0,10R,NHS PORTSMOUTH
4676.2,2021-02-01,47,5264.0,11J,NHS DORSET
3588.44,2021-02-01,45,4122.0,11M,NHS GLOUCESTERSHIRE
4331.62,2021-02-01,40,5124.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
2782.19,2021-02-01,32,2640.0,11X,NHS SOMERSET
2110.08,2021-02-01,31,2140.0,12F,NHS WIRRAL
2701.36,2021-02-01,35,3108.0,13T,NHS NEWCASTLE GATESHEAD
3060.98,2021-02-01,33,3088.0,14L,NHS MANCHESTER
2434.23,2021-02-01,26,2526.0,14Y,NHS BUCKINGHAMSHIRE
3045.99,2021-02-01,31,3155.0,15A,NHS BERKSHIRE WEST
3055.44,2021-02-01,42,3286.0,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
3689.3,2021-02-01,40,4364.0,15E,NHS BIRMINGHAM AND SOLIHULL
4780.08,2021-02-01,74,5256.0,15F,NHS LEEDS
4682.43,2021-02-01,43,5136.0,15M,NHS DERBY AND DERBYSHIRE
10499.15,2021-02-01,93,11272.0,15N,NHS DEVON
4222.66,2021-02-01,50,4528.0,16C,NHS TEES VALLEY
4932.0,2021-02-01,46,5000.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
9774.13,2021-02-01,114,11270.0,26A,NHS NORFOLK AND WAVENEY
2397.86,2021-02-01,40,2629.0,27D,NHS CHESHIRE
1529.93,2021-02-01,23,1800.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
19653.47,2021-02-01,219,18593.0,36L,NHS SOUTH WEST LONDON
1883.77,2021-02-01,20,1940.0,42D,NHS NORTH YORKSHIRE
1764.96,2021-02-01,14,1900.0,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
4195.45,2021-02-01,51,4520.0,70F,NHS WEST SUSSEX
4030.42,2021-02-01,54,3334.0,71E,NHS LINCOLNSHIRE
15576.43,2021-02-01,170,15006.0,72Q,NHS SOUTH EAST LONDON
3952.93,2021-02-01,51,4002.0,78H,NHS NORTHAMPTONSHIRE
2445.56,2021-02-01,31,2914.0,84H,NHS COUNTY DURHAM
18585.63,2021-02-01,187,19134.0,91Q,NHS KENT AND MEDWAY
7104.38,2021-02-01,92,7105.0,92A,NHS SURREY HEARTLANDS
2779.7,2021-02-01,36,3094.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
21306.18,2021-02-01,229,19748.0,93C,NHS NORTH CENTRAL LONDON
3814.85,2021-02-01,38,4202.0,97R,NHS EAST SUSSEX
1971.69,2021-02-01,26,2018.0,99A,NHS LIVERPOOL
4181.03,2021-02-01,59,4772.0,99C,NHS NORTH TYNESIDE
1968.75,2021-02-01,20,2224.0,99E,NHS BASILDON AND BRENTWOOD
956.93,2021-02-01,12,1042.0,99F,NHS CASTLE POINT AND ROCHFORD
1947.41,2021-02-01,16,2066.0,99G,NHS SOUTHEND
12691.45,2021-02-01,134,14315.0,A3A8R,NHS NORTH EAST LONDON
4614.62,2021-02-01,56,4857.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
4857.14,2021-02-01,46,5380.0,D2P2L,NHS BLACK COUNTRY
4889.93,2021-02-01,47,4747.0,D4U1Y,NHS FRIMLEY
10594.75,2021-02-01,101,11673.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
7672.2,2021-02-01,81,8609.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
3730.37,2021-02-01,59,3766.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
22167.88,2021-02-01,276,22749.0,W2U3Z,NHS NORTH WEST LONDON
1020.68,2021-02-01,9,1128.0,X2C4Y,NHS KIRKLEES
1820.05,2021-03-01,30,2086.0,00L,NHS NORTHUMBERLAND
442.8,2021-03-01,7,544.0,00N,NHS SOUTH TYNESIDE
2056.24,2021-03-01,33,2412.0,00P,NHS SUNDERLAND
1248.49,2021-03-01,12,1446.0,00Q,NHS BLACKBURN WITH DARWEN
552.34,2021-03-01,5,672.0,00R,NHS BLACKPOOL
973.37,2021-03-01,8,1184.0,00T,NHS BOLTON
111.06,2021-03-01,1,90.0,00V,NHS BURY
1439.43,2021-03-01,16,1456.0,00X,NHS CHORLEY AND SOUTH RIBBLE
575.38,2021-03-01,7,700.0,00Y,NHS OLDHAM
2178.35,2021-03-01,22,2620.0,01A,NHS EAST LANCASHIRE
696.18,2021-03-01,8,620.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1512.44,2021-03-01,16,1330.0,01E,NHS GREATER PRESTON
138.08,2021-03-01,1,168.0,01F,NHS HALTON
1539.81,2021-03-01,20,1460.0,01G,NHS SALFORD
2601.27,2021-03-01,34,2728.0,01H,NHS NORTH CUMBRIA
299.19,2021-03-01,3,364.0,01J,NHS KNOWSLEY
4228.16,2021-03-01,55,4303.0,01K,NHS MORECAMBE BAY
483.29,2021-03-01,3,588.0,01T,NHS SOUTH SEFTON
382.51,2021-03-01,3,282.0,01V,NHS SOUTHPORT AND FORMBY
852.22,2021-03-01,8,868.0,01W,NHS STOCKPORT
175.36,2021-03-01,5,198.0,01X,NHS ST HELENS
1235.2,2021-03-01,15,1418.0,01Y,NHS TAMESIDE AND GLOSSOP
1058.62,2021-03-01,6,1288.0,02A,NHS TRAFFORD
272.18,2021-03-01,4,286.0,02E,NHS WARRINGTON
610.36,2021-03-01,7,672.0,02G,NHS WEST LANCASHIRE
1469.19,2021-03-01,19,1712.0,02H,NHS WIGAN BOROUGH
1565.34,2021-03-01,14,1820.0,02M,NHS FYLDE AND WYRE
